t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_average_E_per_coeff_z_gyro,label
-3533.0,1081.512426841118,3694.8285656322087,-1.0906664344942836,1.6904304667686683,7458.693764480958,29792.352332446884,4391094205.558139,-2165.7294117647057,1445.9928271584795,2604.0889272788804,-0.412876369972561,2.8539795918868256,5553.3176261945455,51893.71019996441,1927507804.3953488,679.935294117647,1582.0500518003164,1721.973975003175,1.4698106216629956,1.6407071162026048,2913.1035873141564,115589.0,575901521.3953487,-1454.5823529411764,3677.090569320084,3954.340005167814,-1.0043537945318437,1.7318567275134837,7881.683959310784,258931.541867197,2983046691.8372097,110.18823529411765,8587.864124646536,8588.570991182889,-0.2475375369896148,1.9007105949210237,4733.484301685917,316623.0346585364,12396068611.162792,-688.2705882352941,6650.004164329939,6685.527038927843,-0.3373491803012645,1.359377493067667,8317.677195883061,383781.16585057956,7589621984.255813,final
-3025.719298245614,874.6693494767765,3149.6069187582852,0.13322367876633764,-0.7684065872220893,8098.827087719466,14969.266888449052,3242861073.6279078,-2082.5204678362575,1539.1378286004865,2589.5630431379664,-0.5345144895835974,2.4130042249527976,6345.769539771209,70769.78898163476,1877328004.9767442,1120.7602339181287,1960.5837195742483,2258.3161920758157,1.4398276002394959,1.355542797296728,4354.133236181306,191650.0,1080573193.3488371,-1407.2163742690059,3586.4822060064494,3852.676022975679,-0.5442695761031903,0.521664064949948,9301.324829821233,181755.69022408617,2860070788.8372097,337.9298245614035,7294.188484279674,7302.012202846988,-0.01418087439034294,1.5208415011989809,24591.876881689994,325734.95792996505,9084019052.406977,-383.1637426900585,6391.307305442568,6402.782483133078,-0.5938102868388581,0.7965232544309506,19559.873629987764,104073.0223338476,6994453656.825582,final
-3288.4823529411765,918.7182901996699,3414.4047039495686,-0.572326147520382,1.7254905200635111,8099.1075040000915,46384.62909428639,3775868967.2093015,-2029.6588235294118,1435.2289963047394,2485.8393374803422,-0.12052035401761751,2.606848222037084,5759.639931098526,66256.65316088905,1730461586.790698,729.6529411764706,1617.3445966324107,1774.3159129150395,1.4509813674657537,1.4244870200573576,4019.9347500910435,124041.0,618435358.0930233,-1338.035294117647,3926.3654049097336,4148.093988951609,-2.264416935057095,6.0826628485600125,4203.232543212634,220893.18559355638,3191986775.4418607,333.8764705882353,7518.578762132344,7525.988313836263,0.27717938579989115,1.0432035973312583,16819.555660068796,377351.78067508666,9535761139.511625,-701.7117647058824,5721.345948636495,5764.217107700393,-0.7590534737601115,1.496549739034549,15869.567026477098,122142.30725753152,5665726491.348836,final
-3173.646153846154,911.8550649134345,3302.0462700014923,0.2224305873884091,-0.7226759877814439,7364.3137556336305,37824.52295796576,2685506089.545454,-834.6076923076923,1934.7364896947113,2107.0774272948265,0.2750246351990915,1.3364239744868254,3403.61784389923,91552.88900119539,657610525.2727274,2048.3615384615387,1755.8216091437348,2697.9055794049973,0.36666477015823445,-0.21658330518181046,3439.2505876918517,266287.0,1469083256.848485,-2007.253846153846,3555.7852909817448,4083.2189554886154,0.4591921625071558,-0.27202471726764355,3063.8037569165867,137033.0756188249,2650453941.090909,539.1153846153846,8637.108944401225,8653.917974847267,0.18542851830699586,0.8364354110478178,16289.44583223577,427312.7322809875,9625576166.939394,-1217.1692307692308,7094.896110410272,7198.54511369111,-0.4868376533607315,0.38022114245077443,6832.645416852868,196984.95455348192,6824134865.363636,final
-3047.5977653631285,863.8255340582934,3167.6563406937676,1.117080112645717,1.164305316503861,7943.674072388401,27551.376004983667,3439405336.0111127,-1469.4078212290503,1302.0814905310347,1963.307299704411,0.7979706366002333,2.4703041922355444,3775.70449701164,60067.369218432636,1070478221.5111111,1364.8938547486034,1532.2837029333325,2052.0303557709826,0.8624869779518587,-0.2638946603142154,5422.137997534367,244316.0,1081163702.3333333,-1131.977653631285,3077.2594169250197,3278.8563444247297,-0.9804930629624271,1.897434644688082,1742.6951860051556,160287.11137049034,2141811321.7111115,260.2960893854749,5845.474048908707,5851.266607377802,0.5668566329841455,1.7388160955671745,17145.037024978406,284460.0258722444,6106493927.4777775,-737.3575418994413,4912.736370202813,4967.763559964333,-0.6889221407629035,1.9851462734592218,4899.766622766687,176982.31454278706,4489722150.233333,final
-3479.074285714286,850.8333798082433,3581.602340533394,0.33218794494139237,0.8864767272108991,7913.526560257006,37074.74059426701,4338280636.897727,-1552.2342857142858,1443.7280935021479,2119.8542604892173,0.4499378235259029,3.0448947923761818,4882.811102290506,66737.35365717122,1201198348.0454545,1168.4285714285713,1609.47267115154,1988.875965392082,0.7439244137832157,0.21765453019889103,4495.918689956018,204475.0,925858642.3295455,-1197.2342857142858,3222.589644896774,3437.797834993459,-0.5044996670509846,1.984974952711358,9134.887513432264,184552.1733226134,2305892651.1704545,64.96,7878.075605744627,7878.3434205058975,0.35402057759227684,1.3390797135122678,10034.581601063115,418955.90249627637,10800970269.170458,-950.24,5649.461835264868,5728.8196939434465,-1.0497206751189492,2.4411078309176863,8120.106861910441,180982.5139802367,5867877223.090909,final
-3332.5348837209303,968.8992719425084,3470.526552324243,-1.261528261345068,1.7635842408794034,6824.344249060003,43419.35309139235,2963422022.169231,-1696.6356589147288,1810.6862673385585,2481.3619884711416,-0.6497923462859846,2.022491815329074,3912.270511880718,98103.02737647467,1156642929.8615384,1551.2093023255813,1852.3538249013457,2416.0846409528085,0.5315301742813963,-0.16472488940306595,2635.3889170335483,200106.0,1055258970.553846,-2035.4573643410852,4370.345398174496,4821.1000385176985,-0.08240473872331751,2.384281044207115,7703.871203722103,119794.20001108077,3505630471.969231,706.1627906976744,9262.593427572374,9289.472691787885,0.5256560124857568,1.3311126357492133,18235.47837042783,448949.29627114366,11110167641.861534,-1267.8217054263566,6350.508526850932,6475.826621085264,-1.3587333291683954,1.483583096725697,7098.175722427521,208826.87209425485,5573928846.353846,final
-3462.8313253012047,968.5338294441563,3595.727821493871,-0.3747561786967506,0.7950000393608043,9220.13549332444,36461.406212436916,4087556332.785714,-1589.789156626506,1440.7582918536586,2145.5101999459916,-0.04393509226454671,2.4294857403045356,2634.727787096862,65611.33663989292,1169596656.1666667,1301.144578313253,1912.1573423723994,2312.8603320699353,1.1012787117513838,0.5859635759036799,5485.35155608961,215990.0,1155118575.1190472,-1713.0963855421687,4268.855265743552,4599.763527185294,-1.560159307603663,3.1441534058751035,23398.66876765534,182265.30500495824,3952237627.6190476,-42.7289156626506,8491.40402371617,8491.511529416706,0.3312595940499994,2.487148972719986,29972.50167425329,351099.21952913416,11827854608.190477,-967.5120481927711,6726.695711986836,6795.918978700396,-0.47675813679001167,2.134430754816229,9711.490973701795,214385.26943246552,7728923845.500002,final
-3927.874213836478,1455.8731791394432,4189.004959827467,-1.8492893543159605,4.095980230606327,10694.840930058082,36808.025244960576,5210407525.8625,-976.3207547169811,2488.159576776849,2672.8524642406815,1.6923022347962482,3.356757577005493,5008.538677207686,78271.8881012631,1279430725.2375002,344.72327044025155,2632.841698184204,2655.313454355343,-1.3615719331879594,2.1262768198415793,4505.282080969335,151587.27898686702,1132829550.025,2230.5220125786163,10511.15673270922,10745.214949370538,0.8892241577796847,1.1520924847393585,23718.418545174292,766438.607213875,19029462613.524998,1303.0440251572327,13363.771757130475,13427.14859187073,0.46496298487878385,1.2724994045137787,11415.11014030159,439374.9954218544,28754963814.2875,339.748427672956,7833.510555443579,7840.874735407536,2.056474263940845,6.455042689301521,16183.274883548997,327037.85916664003,9732354773.6125,grenade
-3944.529411764706,1185.3510886582565,4118.782524443374,-2.187926453122057,5.401086248536716,8370.025720264548,56121.976113411576,4943810820.857142,-1294.888888888889,2606.3902204233295,2910.3276818403583,1.31584483355845,2.4394407755153242,4369.388799435381,88722.14956299712,1542371044.3896103,424.359477124183,2432.676238473528,2469.41180183841,-0.9071736365116958,1.0289572819077293,1643.5435025111271,156284.7411545694,954308259.8831171,1637.8039215686274,10648.561683880573,10773.776850339673,0.7598710529041547,1.1028435882796481,24448.959061372112,710479.7333700652,18051784881.779224,-453.7450980392157,13528.95314488386,13536.560043469593,0.02512495940130209,1.430059103379298,6999.65985928425,555974.8794013845,27884731245.545456,29.50980392156863,8447.481867990875,8447.533411509072,1.5366550241542678,3.6632201304607035,9821.13240522468,425936.69982989604,10847440505.805195,grenade
-3764.0,1613.8547446986365,4095.390474299893,-0.4378134757201105,0.9821755101124059,10058.96278865895,41283.172550411145,4456193350.837836,-1336.1849315068494,2267.6762350247946,2632.061108348777,0.7841524716188707,1.6194458881241367,5614.722814155893,82371.28890568415,1254932984.6756756,226.95890410958904,2581.621317786192,2591.57847124156,-1.100656573024919,0.9050258696031621,2010.2030887619403,128881.93364102062,974746559.7297295,1832.13698630137,10456.341428216016,10615.639500284475,0.6651970558862026,1.8376542305861463,21582.903835142642,581460.6528232873,16714503321.891891,1596.8082191780823,13356.324520725982,13451.438629075361,0.23759734046763298,1.3405973149572858,8364.762741494234,359469.14828940976,26427744239.594593,16.5,7188.559818468413,7188.578754781687,1.0029867942646553,1.1951367996822055,14455.998952384669,424902.6411783267,7442788639.891891,grenade
-3834.5064935064934,1450.5562893797446,4099.701647364427,-1.1200472382286106,1.6595766455352372,9144.755557574686,59111.776860029284,4790481149.9743595,-1551.2402597402597,2474.9695001536566,2920.927998107771,1.497732524836516,3.3665202152133054,5428.06630278033,97412.52068040702,1662885065.051282,276.62987012987014,2400.831598218392,2416.716046218907,-1.0176750966894006,0.9443591772184776,2909.131495771839,146816.6208503762,899545534.0256411,1709.4675324675325,9705.453116521547,9854.85156872281,0.8695043438535737,1.8958871379696678,27563.807589244567,558985.7271097652,15209139207.846151,-208.83116883116884,13071.500345529748,13073.168389501443,0.050071087777618976,1.4127504397947188,10703.055734311578,460781.7854634984,25989145975.820515,-492.88961038961037,7920.977895782596,7936.298318076664,1.949742975981501,5.94117366059732,14093.770103691862,271001.28376185463,9612263885.307692,grenade
-3488.5290322580645,1448.8109621326855,3777.4181675985024,0.4431249288630837,0.6580549008165528,9614.116472341302,36573.21361648178,4071732793.551283,-933.3354838709678,2329.980130823269,2509.9646482538096,0.5497279672082414,2.4028857613496992,7133.867237121914,83030.16648594085,1104385767.9743593,466.43225806451613,2401.2032172584477,2446.085841080702,-1.0648906731383598,0.871700683141861,4472.93367375631,124153.7738929137,954977578.2948712,1203.0709677419354,8124.622642639237,8213.213307756574,1.2633467398587956,2.3875438503080817,15434.033198301648,526096.0752573776,10611696593.115387,385.01935483870966,12467.981541103709,12473.92494818304,0.2291670480018995,1.3122970990307374,24986.888648826553,379459.699363057,23986043080.02564,-1345.9935483870968,7543.000189876339,7662.1505138423245,0.5679441693661585,2.075554774784237,24702.133394509554,156811.60274217257,9320506316.192308,grenade
-3481.6233766233768,1527.2298072421381,3801.8590479894465,0.04369183656287499,1.4340376460696014,10020.70844326537,43078.88506849182,4040214906.6153846,-1117.935064935065,2136.859890256877,2411.627873449799,0.9076728605201511,2.1666957759360175,5464.777701051177,91914.55908117977,1074179029.3076923,566.7337662337662,2230.815359768558,2301.678589892349,-0.8417787171475151,0.2632704405958166,3595.36076222571,107880.4091560325,854225277.7435895,1060.7077922077922,8027.819431029326,8097.59136025413,0.9160002008141529,1.632180137939267,13553.155739406182,465852.5417855627,10139525910.35897,2372.0844155844156,12305.630341565751,12532.171502892947,0.36578108313386004,1.6261483263747492,13210.034869358742,365301.0,24765490700.897438,-754.4805194805194,7611.158974685274,7648.462707773882,0.5088754863906935,1.6374492215979242,21267.769386880947,244713.51821526754,8980047372.102562,grenade
-3714.891719745223,1588.565044026656,4040.2919929795958,0.5840486614346017,1.524734903700982,10354.65415221212,48204.56340534636,4699593921.594936,-1061.71974522293,2264.6169340007577,2501.1474716935895,0.6988541064426967,2.7365920446973515,6078.547831243044,57158.17354470512,1151792776.607595,-39.42675159235669,2243.4732802697586,2243.819695970574,-0.8846434762289255,0.5725991814892253,2386.077887257564,122402.5656474602,785691757.4936712,874.7579617834394,9876.075931324654,9914.740404720318,1.4941138503055105,3.2459793678113034,8823.229611887258,466579.3984660121,15455122498.506336,603.2484076433121,11649.788371635716,11665.396596139495,0.1264260007734266,2.233760259303505,12793.928135792181,451466.19197573926,21286343854.696198,-1030.0063694267517,8053.839894790239,8119.436567396442,0.19312036713506392,1.409009503069277,26730.938391752978,269066.13304282416,10450265436.77215,grenade
-3609.37012987013,1655.1430312552961,3970.7746332814822,-0.7640229070480011,1.1887200347504674,10946.91843592478,56000.91621495664,4377529441.487181,-1367.4805194805194,2251.1612190236606,2633.957062139549,0.754560304489031,1.9930878240585779,5610.171124498391,52667.688906693205,1339005468.7179492,356.38961038961037,2403.9522552676335,2430.226326908669,-0.9362474453249957,0.8095789110286922,4815.206053592591,125952.84062675037,917186342.2564102,332.0779220779221,8181.329149732689,8188.065852360825,0.7190888469795179,1.6600505632994746,12671.982509724145,464105.75007716124,10209253065.384615,864.4675324675325,12928.568687750432,12957.437726208505,0.23618065437306024,1.5800066290521864,21289.89303110678,363022.82596929284,25671074250.794872,-1080.7402597402597,7664.469644570001,7740.29033315666,0.07633911390389468,1.3744703884423046,26553.10897368037,182594.68869215035,9286075519.4359,grenade
-4002.76,1927.6265118187878,4442.727944255271,-0.5315577564339239,1.341223364686889,10490.56781611384,65332.664952345374,5293416456.973684,-1202.18,2405.996087749659,2689.619662083594,0.6361164095611723,1.9673528079214897,6422.328990664432,97805.4791891084,1284775007.9473686,-63.79333333333334,2197.7552071653076,2198.680863608905,-0.9765183358131734,0.37184304540400515,2212.1170061055545,121629.99517063788,716196933.7631578,927.9333333333333,8481.458250141239,8532.068583878121,0.5035823609639438,1.8032726456691357,15496.073096833848,465735.114463666,10903279565.23684,-232.96,12087.097027204947,12089.341789637128,0.5140992472319091,1.9425172529670638,17961.496973663947,373023.40477375186,21642583008.94737,-1627.74,10186.519246815045,10315.750669405175,-0.36719084305213356,1.8981460195299595,27783.98139532282,310448.76982543955,16145444990.210524,grenade
-4397.475177304965,1750.1213760605626,4732.939125528391,-1.6942460938685926,3.2116326311395733,8826.816503928754,70923.65501950953,5843684031.239436,-1123.127659574468,2131.810301365484,2409.57068804989,1.5817789006981735,3.3271016263434072,4270.002365492981,71628.62175889329,989492300.4084507,387.78723404255317,2431.1749568969126,2461.9079206845,-0.9180951653035403,1.2891292979006623,3223.8334638437263,144773.3547127326,869635478.8732394,1276.0851063829787,8185.019748079099,8283.896515238303,1.3011060797169225,1.8676008346810136,26136.07618021203,503123.54839372373,9835681582.056337,-92.0709219858156,14222.115180511513,14222.413201085508,0.25431990106811586,0.8189552488710188,11566.356275370093,315198.47182084003,28321396550.267612,-569.3687943262412,9059.197570191513,9077.072294507536,1.4913961883854032,3.7839713826768078,9437.097135805483,479722.25840965996,11581021633.971828,grenade
-3960.9305555555557,1390.9917657555316,4198.074434587044,-1.2794016814276246,1.171684277729689,10201.908188468193,44943.71007287813,4731337662.71233,-1512.361111111111,2286.150420378932,2741.1165380187686,1.1427450223769284,2.97849645804446,5093.033913715591,60436.8989239977,1392007439.2328768,101.71527777777777,2512.4122888592615,2514.4704227619072,-1.2285567340644576,1.0037545951599238,3146.1702475422885,129984.69689756159,899455286.9726027,1024.9652777777778,8362.46063469658,8425.040159399836,1.537201537033632,2.8281371983026116,11546.427515438552,445126.6625306426,10230498816.835615,3077.3611111111113,13523.334333975763,13869.056309521085,0.5417536451883868,1.158478303965481,10963.54641192076,443140.0,28698165280.13699,-553.7708333333334,8122.803040342962,8141.657777630767,0.8961857665952186,2.3562550739448014,18329.435383333068,278286.87244535616,9458235042.315065,grenade
